Year,Month,County_City,Median_Sale_Value
2016, Jul,Hopewell City,130000
2016, Jul,Isle of Wight County,290000
2016, Jul,James City County,290000
2016, Jul,King and Queen County,184250
2016, Jul,King George County,263250
2016, Jul,King William County,173950
2016, Jul,Lancaster County,207000
2016, Jul,Lee County,N/A
2016, Jul,Lexington City,258000
2016, Jul,Loudoun County,451700
2016, Jul,Louisa County,206500
2016, Jul,Lunenburg County,95995
2016, Jul,Lynchburg City,129000
2016, Jul,Madison County,199900
2016, Jul,Manassas City,260000
2016, Jul,Manassas Park City,265000
2016, Jul,Martinsville City,88200
2016, Jul,Mathews County,175000
2016, Jul,Mecklenburg County,168000
2016, Jul,Middlesex County,200000
2016, Jul,Montgomery County,184900
2016, Jul,Nelson County,226500
2016, Jul,New Kent County,285500
2016, Jul,Newport News City,184900
2016, Jul,Norfolk City,199000
2016, Jul,Northampton County,170000
2016, Jul,Northumberland County,291250
2016, Jul,Norton City,N/A
2016, Jul,Nottoway County,143500
2016, Jul,Orange County,235450
2016, Jul,Page County,185000
2016, Jul,Patrick County,74000
2016, Jul,Petersburg City,42500
2016, Jul,Pittsylvania County,107500
2016, Jul,Poquoson City,309500
2016, Jul,Portsmouth City,137500
2016, Jul,Powhatan County,319200
2016, Jul,Prince Edward County,182000
2016, Jul,Prince George County,199950
2016, Jul,Prince William County,337250
2016, Jul,Pulaski County,140000
2016, Jul,Radford City,164900
2016, Jul,Rappahannock County,480000
2016, Jul,Richmond City,244450
2016, Jul,Richmond County,174750
2016, Jul,Roanoke City,110500
2016, Jul,Roanoke County,184750
2016, Jul,Rockbridge County,204725
2016, Jul,Rockingham County,220000
2016, Jul,Russell County,82500
2016, Jul,Salem City,148000
2016, Jul,Scott County,N/A
2016, Jul,Shenandoah County,178500
2016, Jul,Smyth County,90000
2016, Jul,Southampton County,110000
2016, Jul,Spotsylvania County,255000
2016, Jul,Stafford County,305000
2016, Jul,Staunton City,142950
2016, Jul,Suffolk City,252000
2016, Jul,Surry County,176900
2016, Jul,Sussex County,120000
2016, Jul,Tazewell County,82900
2016, Jul,Virginia Beach City,250782.5
2016, Jul,Warren County,212900
2016, Jul,Washington County,159000
2016, Jul,Waynesboro City,180000
2016, Jul,Westmoreland County,171250
2016, Jul,Williamsburg City,274708
2016, Jul,Winchester City,259950
2016, Jul,Wise County,24000
2016, Jul,Wythe County,93500
2016, Jul,York County,262000
2016, Aug,Accomack County,159950
2016, Aug,Albemarle County,340000
2016, Aug,Alexandria City,445000
2016, Aug,Alleghany County,49000
2016, Aug,Amelia County,176000
2016, Aug,Amherst County,150000
2016, Aug,Appomattox County,148950
2016, Aug,Arlington County,541500
2016, Aug,Augusta County,194000
2016, Aug,Bath County,1009500
2016, Aug,Bedford County,249500
2016, Aug,Bland County,164050
2016, Aug,Botetourt County,209500
2016, Aug,Bristol City,157750
2016, Aug,Brunswick County,43625
2016, Aug,Buchanan County,46000
2016, Aug,Buckingham County,135000
2016, Aug,Buena Vista City,49900
2016, Aug,Campbell County,172700
2016, Aug,Caroline County,180000
2016, Aug,Carroll County,127000
2016, Aug,Charles City County,182000
2016, Aug,Charlotte County,150000
2016, Aug,Charlottesville City,283000
2016, Aug,Chesapeake City,265900
2016, Aug,Chesterfield County,240000
2016, Aug,Clarke County,371495
2016, Aug,Colonial Heights City,137000
2016, Aug,Covington City,N/A
2016, Aug,Craig County,73275.5
2016, Aug,Culpeper County,274500
2016, Aug,Cumberland County,138900
2016, Aug,Danville City,94000
2016, Aug,Dickenson County,21000
2016, Aug,Dinwiddie County,156475
2016, Aug,Emporia City,N/A
2016, Aug,Essex County,182000
2016, Aug,Fairfax City,496200
2016, Aug,Fairfax County,485000
2016, Aug,Falls Church City,797500
2016, Aug,Fauquier County,350000
2016, Aug,Floyd County,200000
2016, Aug,Fluvanna County,200000
2016, Aug,Franklin City,130500
2016, Aug,Franklin County,170000
2016, Aug,Frederick County,225000
2016, Aug,Fredericksburg City,294000
2016, Aug,Galax City,116200
2016, Aug,Giles County,121000
2016, Aug,Gloucester County,225597.5
2016, Aug,Goochland County,436862
2016, Aug,Grayson County,111250
2016, Aug,Greene County,258410.5
2016, Aug,Greensville County,73000
2016, Aug,Halifax County,89500
2016, Aug,Hampton City,166000
2016, Aug,Hanover County,275000
2016, Aug,Harrisonburg City,162450
2016, Aug,Henrico County,230000
2016, Aug,Henry County,114450
2016, Aug,Highland County,139500
2016, Aug,Hopewell City,85500
2016, Aug,Isle of Wight County,297500
2016, Aug,James City County,279900
2016, Aug,King and Queen County,144900
2016, Aug,King George County,268000
2016, Aug,King William County,181000
2016, Aug,Lancaster County,310000
2016, Aug,Lee County,N/A
2016, Aug,Lexington City,255000
2016, Aug,Loudoun County,445000
2016, Aug,Louisa County,212500
2016, Aug,Lunenburg County,155000
2016, Aug,Lynchburg City,143500
2016, Aug,Madison County,196000
2016, Aug,Manassas City,323445
2016, Aug,Manassas Park City,340000
2016, Aug,Martinsville City,100000
2016, Aug,Mathews County,166000
2016, Aug,Mecklenburg County,79000
2016, Aug,Middlesex County,240000
2016, Aug,Montgomery County,197500
2016, Aug,Nelson County,197500
2016, Aug,New Kent County,255500
2016, Aug,Newport News City,179450
2016, Aug,Norfolk City,195000
2016, Aug,Northampton County,220000
2016, Aug,Northumberland County,204500
2016, Aug,Norton City,N/A
2016, Aug,Nottoway County,130000
2016, Aug,Orange County,224000
2016, Aug,Page County,167500
2016, Aug,Patrick County,102950
2016, Aug,Petersburg City,84799.5
2016, Aug,Pittsylvania County,101500
2016, Aug,Poquoson City,323500
2016, Aug,Portsmouth City,130000
2016, Aug,Powhatan County,255390
2016, Aug,Prince Edward County,157500
2016, Aug,Prince George County,204825
2016, Aug,Prince William County,338000
2016, Aug,Pulaski County,125000
2016, Aug,Radford City,138000
2016, Aug,Rappahannock County,240000
2016, Aug,Richmond City,222250
2016, Aug,Richmond County,215500
2016, Aug,Roanoke City,134000
2016, Aug,Roanoke County,189475
2016, Aug,Rockbridge County,225000
2016, Aug,Rockingham County,201450
2016, Aug,Russell County,110000
2016, Aug,Salem City,175000
2016, Aug,Scott County,123450
2016, Aug,Shenandoah County,172000
2016, Aug,Smyth County,82000
2016, Aug,Southampton County,78000
2016, Aug,Spotsylvania County,260000
2016, Aug,Stafford County,300000
2016, Aug,Staunton City,137250
2016, Aug,Suffolk City,250000
2016, Aug,Surry County,242500
2016, Aug,Sussex County,158950
2016, Aug,Tazewell County,81500
2016, Aug,Virginia Beach City,257250
2016, Aug,Warren County,200000
2016, Aug,Washington County,159000
2016, Aug,Waynesboro City,152000
2016, Aug,Westmoreland County,199500
2016, Aug,Williamsburg City,247000
2016, Aug,Winchester City,219900
2016, Aug,Wise County,N/A
2016, Aug,Wythe County,94500
2016, Aug,York County,296750
2016, Sep,Accomack County,145000
2016, Sep,Albemarle County,335450
2016, Sep,Alexandria City,427500
2016, Sep,Alleghany County,82250
2016, Sep,Amelia County,216250
2016, Sep,Amherst County,170250
2016, Sep,Appomattox County,150000
2016, Sep,Arlington County,512000
2016, Sep,Augusta County,195000
2016, Sep,Bath County,N/A
2016, Sep,Bedford County,227000
2016, Sep,Bland County,230400
2016, Sep,Botetourt County,217975
2016, Sep,Bristol City,129000
2016, Sep,Brunswick County,66250
2016, Sep,Buchanan County,15000
2016, Sep,Buckingham County,87000
2016, Sep,Buena Vista City,214500
2016, Sep,Campbell County,154900
2016, Sep,Caroline County,183400
2016, Sep,Carroll County,95500
2016, Sep,Charles City County,217000
2016, Sep,Charlotte County,77500
2016, Sep,Charlottesville City,276250
2016, Sep,Chesapeake City,278000
2016, Sep,Chesterfield County,227300
2016, Sep,Clarke County,340000
2016, Sep,Colonial Heights City,142250
2016, Sep,Covington City,80000
2016, Sep,Craig County,109500
2016, Sep,Culpeper County,280000
2016, Sep,Cumberland County,152500
2016, Sep,Danville City,94000
2016, Sep,Dickenson County,N/A
2016, Sep,Dinwiddie County,157500
2016, Sep,Emporia City,N/A
2016, Sep,Essex County,225000
2016, Sep,Fairfax City,430250
2016, Sep,Fairfax County,460000
2016, Sep,Falls Church City,595000
2016, Sep,Fauquier County,375000
2016, Sep,Floyd County,149000
2016, Sep,Fluvanna County,226500
2016, Sep,Franklin City,150000
2016, Sep,Franklin County,206000
2016, Sep,Frederick County,257500
2016, Sep,Fredericksburg City,307750
2016, Sep,Galax City,111000
2016, Sep,Giles County,113500
2016, Sep,Gloucester County,212500
2016, Sep,Goochland County,355000
2016, Sep,Grayson County,128000
2016, Sep,Greene County,259750
2016, Sep,Greensville County,48750
2016, Sep,Halifax County,43750
2016, Sep,Hampton City,157400
2016, Sep,Hanover County,249855
2016, Sep,Harrisonburg City,159000
2016, Sep,Henrico County,218250
2016, Sep,Henry County,92500
2016, Sep,Highland County,N/A
2016, Sep,Hopewell City,128250
2016, Sep,Isle of Wight County,247405
2016, Sep,James City County,330000
2016, Sep,King and Queen County,145000
2016, Sep,King George County,272900
2016, Sep,King William County,175000
2016, Sep,Lancaster County,350000
2016, Sep,Lee County,N/A
2016, Sep,Lexington City,170000
2016, Sep,Loudoun County,447759
2016, Sep,Louisa County,210700
2016, Sep,Lunenburg County,87500
2016, Sep,Lynchburg City,156000
2016, Sep,Madison County,190000
2016, Sep,Manassas City,250000
2016, Sep,Manassas Park City,268500
2016, Sep,Martinsville City,73500
2016, Sep,Mathews County,195825
2016, Sep,Mecklenburg County,120000
2016, Sep,Middlesex County,223500
2016, Sep,Montgomery County,214900
2016, Sep,Nelson County,195000
2016, Sep,New Kent County,271000
2016, Sep,Newport News City,174900
2016, Sep,Norfolk City,170500
2016, Sep,Northampton County,210000
2016, Sep,Northumberland County,200500
2016, Sep,Norton City,N/A
2016, Sep,Nottoway County,82500
2016, Sep,Orange County,238000
2016, Sep,Page County,170000
2016, Sep,Patrick County,88750
2016, Sep,Petersburg City,45000
2016, Sep,Pittsylvania County,96300
2016, Sep,Poquoson City,294950
2016, Sep,Portsmouth City,145500
2016, Sep,Powhatan County,259990
2016, Sep,Prince Edward County,156500
2016, Sep,Prince George County,207000
2016, Sep,Prince William County,341316
2016, Sep,Pulaski County,122500
2016, Sep,Radford City,146750
2016, Sep,Rappahannock County,265750
2016, Sep,Richmond City,209500
2016, Sep,Richmond County,232500
2016, Sep,Roanoke City,120000
2016, Sep,Roanoke County,182000
2016, Sep,Rockbridge County,257500
2016, Sep,Rockingham County,220000
2016, Sep,Russell County,100000
2016, Sep,Salem City,155000
2016, Sep,Scott County,96000
2016, Sep,Shenandoah County,180000
2016, Sep,Smyth County,73000
2016, Sep,Southampton County,179000
2016, Sep,Spotsylvania County,251000
2016, Sep,Stafford County,313750
2016, Sep,Staunton City,144000
2016, Sep,Suffolk City,255000
2016, Sep,Surry County,162450
2016, Sep,Sussex County,139950
2016, Sep,Tazewell County,125000
2016, Sep,Virginia Beach City,248000
2016, Sep,Warren County,192500
2016, Sep,Washington County,175000
2016, Sep,Waynesboro City,124950
2016, Sep,Westmoreland County,191650
2016, Sep,Williamsburg City,251582
2016, Sep,Winchester City,247000
2016, Sep,Wise County,N/A
2016, Sep,Wythe County,115300
2016, Sep,York County,250000
2016, Oct,Accomack County,170900
2016, Oct,Albemarle County,303437.5
2016, Oct,Alexandria City,435500
2016, Oct,Alleghany County,110000
2016, Oct,Amelia County,174950
2016, Oct,Amherst County,166000
2016, Oct,Appomattox County,126500
2016, Oct,Arlington County,510000
2016, Oct,Augusta County,210000
2016, Oct,Bath County,112500
2016, Oct,Bedford County,230000
2016, Oct,Bland County,119500
2016, Oct,Botetourt County,168000
2016, Oct,Bristol City,122750
2016, Oct,Brunswick County,159500
2016, Oct,Buchanan County,65000
2016, Oct,Buckingham County,215000
2016, Oct,Buena Vista City,80000
2016, Oct,Campbell County,171000
2016, Oct,Caroline County,181250
2016, Oct,Carroll County,117500
2016, Oct,Charles City County,141750
2016, Oct,Charlotte County,84900
2016, Oct,Charlottesville City,260000
2016, Oct,Chesapeake City,267940
2016, Oct,Chesterfield County,239750
2016, Oct,Clarke County,385000
2016, Oct,Colonial Heights City,167250
2016, Oct,Covington City,24000
2016, Oct,Craig County,122750
2016, Oct,Culpeper County,265250
2016, Oct,Cumberland County,140000
2016, Oct,Danville City,78850
2016, Oct,Dickenson County,175000
2016, Oct,Dinwiddie County,152750
2016, Oct,Emporia City,21900
2016, Oct,Essex County,120500
2016, Oct,Fairfax City,525000
2016, Oct,Fairfax County,454500
2016, Oct,Falls Church City,702500
2016, Oct,Fauquier County,370000
2016, Oct,Floyd County,210000
2016, Oct,Fluvanna County,179194.5
2016, Oct,Franklin City,174750
2016, Oct,Franklin County,247850
2016, Oct,Frederick County,225000
2016, Oct,Fredericksburg City,250000
2016, Oct,Galax City,95500
2016, Oct,Giles County,99100
2016, Oct,Gloucester County,235000
2016, Oct,Goochland County,464500
2016, Oct,Grayson County,63000
2016, Oct,Greene County,228000.02
2016, Oct,Greensville County,55000
2016, Oct,Halifax County,122875
2016, Oct,Hampton City,155000
2016, Oct,Hanover County,258500
2016, Oct,Harrisonburg City,146000
2016, Oct,Henrico County,230000
2016, Oct,Henry County,75260
2016, Oct,Highland County,167500
2016, Oct,Hopewell City,135000
2016, Oct,Isle of Wight County,255000
2016, Oct,James City County,299999.5
2016, Oct,King and Queen County,140000
2016, Oct,King George County,300000
2016, Oct,King William County,193000
2016, Oct,Lancaster County,260000
2016, Oct,Lee County,90000
2016, Oct,Lexington City,195000
2016, Oct,Loudoun County,439000
2016, Oct,Louisa County,190000
2016, Oct,Lunenburg County,84000
2016, Oct,Lynchburg City,125000
2016, Oct,Madison County,227500
2016, Oct,Manassas City,297000
2016, Oct,Manassas Park City,262702
2016, Oct,Martinsville City,35000
2016, Oct,Mathews County,279250
2016, Oct,Mecklenburg County,205000
2016, Oct,Middlesex County,259000
2016, Oct,Montgomery County,225000
2016, Oct,Nelson County,154000
2016, Oct,New Kent County,240000
2016, Oct,Newport News City,163267
2016, Oct,Norfolk City,179500
2016, Oct,Northampton County,211000
2016, Oct,Northumberland County,292500
2016, Oct,Norton City,N/A
2016, Oct,Nottoway County,167000
2016, Oct,Orange County,222500
2016, Oct,Page County,135000
2016, Oct,Patrick County,117500
2016, Oct,Petersburg City,34550
2016, Oct,Pittsylvania County,116450
2016, Oct,Poquoson City,325000
2016, Oct,Portsmouth City,149950
2016, Oct,Powhatan County,233500
2016, Oct,Prince Edward County,136500
2016, Oct,Prince George County,149000
2016, Oct,Prince William County,335000
2016, Oct,Pulaski County,160900
2016, Oct,Radford City,135000
2016, Oct,Rappahannock County,330000
2016, Oct,Richmond City,238500
2016, Oct,Richmond County,135000
2016, Oct,Roanoke City,125529
2016, Oct,Roanoke County,190000
2016, Oct,Rockbridge County,172475
2016, Oct,Rockingham County,219900
2016, Oct,Russell County,68000
2016, Oct,Salem City,149000
2016, Oct,Scott County,50000
2016, Oct,Shenandoah County,187750
2016, Oct,Smyth County,74450
2016, Oct,Southampton County,141692.5
2016, Oct,Spotsylvania County,248500
2016, Oct,Stafford County,309950
2016, Oct,Staunton City,149900
2016, Oct,Suffolk City,234950
2016, Oct,Surry County,234875
2016, Oct,Sussex County,45000
2016, Oct,Tazewell County,142250
2016, Oct,Virginia Beach City,248500
2016, Oct,Warren County,210000
2016, Oct,Washington County,150000
2016, Oct,Waynesboro City,161750
2016, Oct,Westmoreland County,200000
2016, Oct,Williamsburg City,263893
2016, Oct,Winchester City,228750
2016, Oct,Wise County,98899.5
2016, Oct,Wythe County,95000
2016, Oct,York County,264000
2016, Nov,Accomack County,168000
2016, Nov,Albemarle County,332000
2016, Nov,Alexandria City,500500
2016, Nov,Alleghany County,78500
2016, Nov,Amelia County,153000
2016, Nov,Amherst County,136950
2016, Nov,Appomattox County,157750
2016, Nov,Arlington County,545000
2016, Nov,Augusta County,205000
2016, Nov,Bath County,395000
2016, Nov,Bedford County,181500
2016, Nov,Bland County,82885
2016, Nov,Botetourt County,230000
2016, Nov,Bristol City,224950
2016, Nov,Brunswick County,181900
2016, Nov,Buchanan County,55000
2016, Nov,Buckingham County,199000
2016, Nov,Buena Vista City,106000
2016, Nov,Campbell County,147900
2016, Nov,Caroline County,209500
2016, Nov,Carroll County,102500
2016, Nov,Charles City County,99500
2016, Nov,Charlotte County,69900
2016, Nov,Charlottesville City,282000
2016, Nov,Chesapeake City,255150
2016, Nov,Chesterfield County,230000
2016, Nov,Clarke County,365000
2016, Nov,Colonial Heights City,142450
2016, Nov,Covington City,164000
2016, Nov,Craig County,142500
2016, Nov,Culpeper County,255900
2016, Nov,Cumberland County,151475
2016, Nov,Danville City,69900
2016, Nov,Dickenson County,N/A
2016, Nov,Dinwiddie County,140700
2016, Nov,Emporia City,N/A
2016, Nov,Essex County,107500
2016, Nov,Fairfax City,440000
2016, Nov,Fairfax County,459000
2016, Nov,Falls Church City,548766
2016, Nov,Fauquier County,375000
